Datetime,Discharge_ML_day,QC
07/09/2006 00:00:00,105.488,1
08/09/2006 00:00:00,103.18,1
09/09/2006 00:00:00,102.658,1
10/09/2006 00:00:00,133.225,1
11/09/2006 00:00:00,147.786,1
12/09/2006 00:00:00,134.013,1
13/09/2006 00:00:00,138.835,1
14/09/2006 00:00:00,160.25,1
15/09/2006 00:00:00,216.175,1
16/09/2006 00:00:00,361.624,1
17/09/2006 00:00:00,343.849,1
18/09/2006 00:00:00,300.323,1
19/09/2006 00:00:00,261.909,1
20/09/2006 00:00:00,234.655,1
21/09/2006 00:00:00,218.566,1
22/09/2006 00:00:00,205.568,1
23/09/2006 00:00:00,192.869,1
24/09/2006 00:00:00,179.497,1
25/09/2006 00:00:00,170.881,1
26/09/2006 00:00:00,171.615,1
27/09/2006 00:00:00,168.614,1
28/09/2006 00:00:00,163.036,1
29/09/2006 00:00:00,158.174,1
30/09/2006 00:00:00,158.439,1
01/10/2006 00:00:00,165.608,1
02/10/2006 00:00:00,153.882,1
03/10/2006 00:00:00,145.347,1
04/10/2006 00:00:00,135.867,1
05/10/2006 00:00:00,128.291,1
06/10/2006 00:00:00,119.893,1
07/10/2006 00:00:00,114.302,1
08/10/2006 00:00:00,110.26,1
09/10/2006 00:00:00,106.689,1
10/10/2006 00:00:00,103.253,1
11/10/2006 00:00:00,95.888,1
12/10/2006 00:00:00,90.079,1
13/10/2006 00:00:00,89.06,1
14/10/2006 00:00:00,84.189,1
15/10/2006 00:00:00,76.74,1
16/10/2006 00:00:00,72.25,1
17/10/2006 00:00:00,63.634,1
18/10/2006 00:00:00,60.635,1
19/10/2006 00:00:00,57.836,1
20/10/2006 00:00:00,57.352,1
21/10/2006 00:00:00,58.256,1
22/10/2006 00:00:00,62.972,1
23/10/2006 00:00:00,66.307,1
24/10/2006 00:00:00,69.721,1
25/10/2006 00:00:00,98.392,1
26/10/2006 00:00:00,96.243,1
27/10/2006 00:00:00,73.127,1
28/10/2006 00:00:00,60.271,1
29/10/2006 00:00:00,55.239,1
30/10/2006 00:00:00,51.083,1
31/10/2006 00:00:00,48.159,1
01/11/2006 00:00:00,53.891,1
02/11/2006 00:00:00,53.756,1
03/11/2006 00:00:00,50.16,1
04/11/2006 00:00:00,51.35,1
05/11/2006 00:00:00,56.83,1
06/11/2006 00:00:00,70.086,1
07/11/2006 00:00:00,60.966,1
08/11/2006 00:00:00,61.525,1
09/11/2006 00:00:00,59.977,1
10/11/2006 00:00:00,54.32,1
11/11/2006 00:00:00,52.67,1
12/11/2006 00:00:00,57.768,1
13/11/2006 00:00:00,57.404,1
14/11/2006 00:00:00,56.004,1
15/11/2006 00:00:00,56.107,1
16/11/2006 00:00:00,55.094,1
17/11/2006 00:00:00,53.897,1
18/11/2006 00:00:00,56.299,1
19/11/2006 00:00:00,53.163,1
20/11/2006 00:00:00,62.047,1
21/11/2006 00:00:00,84.999,1
22/11/2006 00:00:00,72.378,1
23/11/2006 00:00:00,54.432,1
24/11/2006 00:00:00,46.9,1
25/11/2006 00:00:00,42.484,1
26/11/2006 00:00:00,36.962,1
27/11/2006 00:00:00,31.106,1
28/11/2006 00:00:00,28.29,1
29/11/2006 00:00:00,24.472,1
30/11/2006 00:00:00,24.124,1
01/12/2006 00:00:00,22.785,1
02/12/2006 00:00:00,19.306,1
03/12/2006 00:00:00,15.815,1
04/12/2006 00:00:00,14.088,1
05/12/2006 00:00:00,12.853,1
06/12/2006 00:00:00,12.415,1
07/12/2006 00:00:00,11.717,1
08/12/2006 00:00:00,10.735,1
09/12/2006 00:00:00,10.915,1
10/12/2006 00:00:00,12.09,1
11/12/2006 00:00:00,12.755,1
12/12/2006 00:00:00,11.957,1
13/12/2006 00:00:00,10.897,1
14/12/2006 00:00:00,9.849,1
15/12/2006 00:00:00,8.424,1
16/12/2006 00:00:00,6.892,1
17/12/2006 00:00:00,5.77,1
18/12/2006 00:00:00,4.617,1
19/12/2006 00:00:00,3.339,1
20/12/2006 00:00:00,2.538,1
21/12/2006 00:00:00,1.915,1
22/12/2006 00:00:00,1.676,1
23/12/2006 00:00:00,1.349,1
24/12/2006 00:00:00,0.991,1
25/12/2006 00:00:00,0.786,1
26/12/2006 00:00:00,0.47,1
27/12/2006 00:00:00,0.235,1
28/12/2006 00:00:00,0.141,1
29/12/2006 00:00:00,0.086,1
30/12/2006 00:00:00,0.086,1
31/12/2006 00:00:00,0.03,1
01/01/2007 00:00:00,923.366,1
02/01/2007 00:00:00,180.92,1
03/01/2007 00:00:00,30.691,1
04/01/2007 00:00:00,19.276,1
05/01/2007 00:00:00,14.966,1
06/01/2007 00:00:00,12.036,1
07/01/2007 00:00:00,9.648,1
08/01/2007 00:00:00,7.6,1
09/01/2007 00:00:00,6.444,1
10/01/2007 00:00:00,5.638,1
11/01/2007 00:00:00,4.441,1
12/01/2007 00:00:00,2.866,1
13/01/2007 00:00:00,1.862,1
14/01/2007 00:00:00,1.06,1
15/01/2007 00:00:00,0.35,1
16/01/2007 00:00:00,0.146,1
17/01/2007 00:00:00,0.075,1
18/01/2007 00:00:00,0.016,1
19/01/2007 00:00:00,0.167,1
20/01/2007 00:00:00,0.333,1
21/01/2007 00:00:00,0.226,1
22/01/2007 00:00:00,0.117,1
23/01/2007 00:00:00,0.086,1
24/01/2007 00:00:00,0.086,1
25/01/2007 00:00:00,0.03,1
26/01/2007 00:00:00,0,1
27/01/2007 00:00:00,0,1
28/01/2007 00:00:00,0,1
29/01/2007 00:00:00,0,1
30/01/2007 00:00:00,0,1
31/01/2007 00:00:00,0,1
01/02/2007 00:00:00,0,1
02/02/2007 00:00:00,0,1
03/02/2007 00:00:00,0,1
04/02/2007 00:00:00,0,1
05/02/2007 00:00:00,0,1
06/02/2007 00:00:00,4.069,1
07/02/2007 00:00:00,6.118,1
08/02/2007 00:00:00,5.241,1
09/02/2007 00:00:00,4.676,1
10/02/2007 00:00:00,3.798,1
11/02/2007 00:00:00,3.32,1
12/02/2007 00:00:00,6.473,1
13/02/2007 00:00:00,606.919,1
14/02/2007 00:00:00,706.855,1
15/02/2007 00:00:00,548.269,1
16/02/2007 00:00:00,487.478,1
17/02/2007 00:00:00,671.683,1
18/02/2007 00:00:00,345.585,1
19/02/2007 00:00:00,231.821,1
20/02/2007 00:00:00,182.524,1
21/02/2007 00:00:00,154.976,1
22/02/2007 00:00:00,120.512,1
23/02/2007 00:00:00,132.848,1
24/02/2007 00:00:00,123.376,1
25/02/2007 00:00:00,117.39,1
26/02/2007 00:00:00,519.367,1
27/02/2007 00:00:00,356.874,1
28/02/2007 00:00:00,272.977,1
01/03/2007 00:00:00,217.219,1
02/03/2007 00:00:00,191.144,1
03/03/2007 00:00:00,1598.126,1
04/03/2007 00:00:00,1101.73,1
05/03/2007 00:00:00,676.921,1
06/03/2007 00:00:00,478.537,1
07/03/2007 00:00:00,343.951,1
08/03/2007 00:00:00,263.957,1
09/03/2007 00:00:00,217.092,1
10/03/2007 00:00:00,182.649,1
11/03/2007 00:00:00,154.404,1
12/03/2007 00:00:00,130.703,1
13/03/2007 00:00:00,114.058,1
14/03/2007 00:00:00,105.906,1
15/03/2007 00:00:00,96.567,1
16/03/2007 00:00:00,80.134,1
17/03/2007 00:00:00,70.3,1
18/03/2007 00:00:00,64.509,1
19/03/2007 00:00:00,54.573,1
20/03/2007 00:00:00,59.037,1
21/03/2007 00:00:00,75.967,1
22/03/2007 00:00:00,71.633,1
23/03/2007 00:00:00,73.249,1
24/03/2007 00:00:00,65.559,1
25/03/2007 00:00:00,70.192,1
26/03/2007 00:00:00,100.625,1
27/03/2007 00:00:00,113.04,1
28/03/2007 00:00:00,116.27,1
29/03/2007 00:00:00,112.842,1
30/03/2007 00:00:00,102.895,1
31/03/2007 00:00:00,88.408,1
01/04/2007 00:00:00,78.14,1
02/04/2007 00:00:00,73.892,1
03/04/2007 00:00:00,73.141,1
04/04/2007 00:00:00,71.081,1
05/04/2007 00:00:00,66.961,1
06/04/2007 00:00:00,62.257,1
07/04/2007 00:00:00,58.245,1
08/04/2007 00:00:00,54.229,1
09/04/2007 00:00:00,47.826,1
10/04/2007 00:00:00,42.354,1
11/04/2007 00:00:00,39.535,1
12/04/2007 00:00:00,37.88,1
13/04/2007 00:00:00,37.768,1
14/04/2007 00:00:00,37.418,1
15/04/2007 00:00:00,36.329,1
16/04/2007 00:00:00,35.269,1
17/04/2007 00:00:00,33.586,1
18/04/2007 00:00:00,32.285,1
19/04/2007 00:00:00,30.975,1
20/04/2007 00:00:00,29.654,1
21/04/2007 00:00:00,28.231,1
22/04/2007 00:00:00,27.322,1
23/04/2007 00:00:00,27.141,1
24/04/2007 00:00:00,25.995,1
25/04/2007 00:00:00,23.5,1
26/04/2007 00:00:00,21.599,1
27/04/2007 00:00:00,21.29,1
28/04/2007 00:00:00,22.093,1
29/04/2007 00:00:00,31.633,1
30/04/2007 00:00:00,31.296,1
01/05/2007 00:00:00,30.507,1
02/05/2007 00:00:00,30.897,1
03/05/2007 00:00:00,30.518,1
04/05/2007 00:00:00,30.386,1
05/05/2007 00:00:00,30.568,1
06/05/2007 00:00:00,30.599,1
07/05/2007 00:00:00,31.1,1
08/05/2007 00:00:00,31.587,1
09/05/2007 00:00:00,32.251,1
10/05/2007 00:00:00,42.847,1
11/05/2007 00:00:00,46.048,1
12/05/2007 00:00:00,42.244,1
13/05/2007 00:00:00,39.049,1
14/05/2007 00:00:00,36.354,1
15/05/2007 00:00:00,35.23,1
16/05/2007 00:00:00,39.071,1
17/05/2007 00:00:00,41.826,1
18/05/2007 00:00:00,41.647,1
19/05/2007 00:00:00,78.406,1
20/05/2007 00:00:00,75.878,1
21/05/2007 00:00:00,64.661,1
22/05/2007 00:00:00,58.59,1
23/05/2007 00:00:00,56.481,1
24/05/2007 00:00:00,57.531,1
25/05/2007 00:00:00,59.797,1
26/05/2007 00:00:00,59.906,1
27/05/2007 00:00:00,71.648,1
28/05/2007 00:00:00,76.219,1
29/05/2007 00:00:00,69.891,1
30/05/2007 00:00:00,66.768,1
31/05/2007 00:00:00,70.966,1
01/06/2007 00:00:00,69.38,1
02/06/2007 00:00:00,65.348,1
03/06/2007 00:00:00,58.489,1
04/06/2007 00:00:00,54.937,1
05/06/2007 00:00:00,52.799,1
06/06/2007 00:00:00,51.546,1
07/06/2007 00:00:00,49.386,1
08/06/2007 00:00:00,55.098,1
09/06/2007 00:00:00,64.597,1
10/06/2007 00:00:00,63.868,1
11/06/2007 00:00:00,60.865,1
12/06/2007 00:00:00,57.195,1
13/06/2007 00:00:00,54.526,1
14/06/2007 00:00:00,51.44,1
15/06/2007 00:00:00,50.862,1
16/06/2007 00:00:00,58.41,1
17/06/2007 00:00:00,88.239,1
18/06/2007 00:00:00,4453.368,1
19/06/2007 00:00:00,3414.197,2
20/06/2007 00:00:00,1743.646,2
21/06/2007 00:00:00,1195.205,2
22/06/2007 00:00:00,3422.625,2
23/06/2007 00:00:00,2562.952,2
24/06/2007 00:00:00,1489.145,2
25/06/2007 00:00:00,1033.657,2
26/06/2007 00:00:00,797.88,2
27/06/2007 00:00:00,877.59,2
28/06/2007 00:00:00,2469.392,2
29/06/2007 00:00:00,10415.453,2
30/06/2007 00:00:00,28861.783,2
01/07/2007 00:00:00,17592.262,2
02/07/2007 00:00:00,8293.042,2
03/07/2007 00:00:00,5675.183,2
04/07/2007 00:00:00,4406.068,2
05/07/2007 00:00:00,3634.041,2
06/07/2007 00:00:00,3126.864,2
07/07/2007 00:00:00,2882.342,2
08/07/2007 00:00:00,2852.193,2
09/07/2007 00:00:00,2683.073,2
10/07/2007 00:00:00,2340.662,2
11/07/2007 00:00:00,2236.399,2
12/07/2007 00:00:00,3937.676,2
13/07/2007 00:00:00,3199.054,2
14/07/2007 00:00:00,2490.027,2
15/07/2007 00:00:00,2055.9,2
16/07/2007 00:00:00,1772.007,2
17/07/2007 00:00:00,1567.103,2
18/07/2007 00:00:00,1402.668,2
19/07/2007 00:00:00,1265.086,2
20/07/2007 00:00:00,1144.689,2
21/07/2007 00:00:00,1043.702,2
22/07/2007 00:00:00,970.496,2
23/07/2007 00:00:00,920.292,2
24/07/2007 00:00:00,882.621,2
25/07/2007 00:00:00,867.217,2
26/07/2007 00:00:00,809.753,2
27/07/2007 00:00:00,737.684,2
28/07/2007 00:00:00,692.29,2
29/07/2007 00:00:00,664.924,2
30/07/2007 00:00:00,632.93,2
31/07/2007 00:00:00,669.24,2
01/08/2007 00:00:00,774.185,2
02/08/2007 00:00:00,720.721,2
03/08/2007 00:00:00,630.778,2
04/08/2007 00:00:00,566.685,2
05/08/2007 00:00:00,523.601,2
06/08/2007 00:00:00,490.089,2
07/08/2007 00:00:00,460.292,2
08/08/2007 00:00:00,441.514,2
09/08/2007 00:00:00,408.067,2
10/08/2007 00:00:00,369.991,2
11/08/2007 00:00:00,339.071,2
12/08/2007 00:00:00,316.065,2
13/08/2007 00:00:00,295.635,2
14/08/2007 00:00:00,274.977,2
15/08/2007 00:00:00,273.742,1
16/08/2007 00:00:00,274.588,1
17/08/2007 00:00:00,281.431,1
18/08/2007 00:00:00,308.136,1
19/08/2007 00:00:00,314.308,1
20/08/2007 00:00:00,419.397,1
21/08/2007 00:00:00,498.287,1
22/08/2007 00:00:00,554.956,1
23/08/2007 00:00:00,483.912,1
24/08/2007 00:00:00,428.993,1
25/08/2007 00:00:00,383.964,1
26/08/2007 00:00:00,361.169,1
27/08/2007 00:00:00,399.51,1
28/08/2007 00:00:00,414.948,1
29/08/2007 00:00:00,377.485,1
30/08/2007 00:00:00,345.61,1
31/08/2007 00:00:00,312.683,1
01/09/2007 00:00:00,284.748,1
02/09/2007 00:00:00,262.842,1
03/09/2007 00:00:00,246.821,1
04/09/2007 00:00:00,236.07,1
05/09/2007 00:00:00,225.618,1
06/09/2007 00:00:00,327.621,1
07/09/2007 00:00:00,343.911,1
08/09/2007 00:00:00,346.752,1
09/09/2007 00:00:00,349.531,1
10/09/2007 00:00:00,351.596,1
11/09/2007 00:00:00,372.609,1
12/09/2007 00:00:00,421.254,1
13/09/2007 00:00:00,457.344,1
14/09/2007 00:00:00,460.932,1
15/09/2007 00:00:00,430.115,1
16/09/2007 00:00:00,424.596,1
17/09/2007 00:00:00,409.971,1
18/09/2007 00:00:00,386.736,1
19/09/2007 00:00:00,378.528,1
20/09/2007 00:00:00,359.458,1
21/09/2007 00:00:00,345.845,1
22/09/2007 00:00:00,346.172,1
23/09/2007 00:00:00,332.08,1
24/09/2007 00:00:00,314.232,1
25/09/2007 00:00:00,303.58,1
26/09/2007 00:00:00,292.173,1
27/09/2007 00:00:00,282.233,1
28/09/2007 00:00:00,271.99,1
29/09/2007 00:00:00,262.593,1
30/09/2007 00:00:00,254.015,1
01/10/2007 00:00:00,248.407,1
02/10/2007 00:00:00,243.041,1
03/10/2007 00:00:00,240.61,1
04/10/2007 00:00:00,237.949,1
05/10/2007 00:00:00,231.079,1
06/10/2007 00:00:00,225.204,1
07/10/2007 00:00:00,218.098,1
08/10/2007 00:00:00,213.647,1
09/10/2007 00:00:00,205.164,1
10/10/2007 00:00:00,199.522,1
11/10/2007 00:00:00,197.15,1
12/10/2007 00:00:00,190.21,1
13/10/2007 00:00:00,190.688,1
14/10/2007 00:00:00,193.955,1
15/10/2007 00:00:00,196.918,1
16/10/2007 00:00:00,198.048,1
17/10/2007 00:00:00,191.508,1
18/10/2007 00:00:00,185.276,1
19/10/2007 00:00:00,174.698,1
20/10/2007 00:00:00,170.619,1
21/10/2007 00:00:00,172.292,1
22/10/2007 00:00:00,169.06,1
23/10/2007 00:00:00,168.724,1
24/10/2007 00:00:00,167.454,3
25/10/2007 00:00:00,164.781,3
26/10/2007 00:00:00,165.247,3
27/10/2007 00:00:00,169.816,3
28/10/2007 00:00:00,169.944,3
29/10/2007 00:00:00,199.269,3
30/10/2007 00:00:00,189.174,3
31/10/2007 00:00:00,201.328,3
01/11/2007 00:00:00,201.987,3
02/11/2007 00:00:00,189.806,3
03/11/2007 00:00:00,187.796,3
04/11/2007 00:00:00,193.404,3
05/11/2007 00:00:00,208.572,3
06/11/2007 00:00:00,221.568,3
07/11/2007 00:00:00,222.629,3
08/11/2007 00:00:00,231.669,3
09/11/2007 00:00:00,307.873,3
10/11/2007 00:00:00,325.148,3
11/11/2007 00:00:00,374.382,3
12/11/2007 00:00:00,367.328,3
13/11/2007 00:00:00,392.393,3
14/11/2007 00:00:00,398.205,3
15/11/2007 00:00:00,370.957,3
16/11/2007 00:00:00,323.665,3
17/11/2007 00:00:00,293.342,3
18/11/2007 00:00:00,277.895,3
19/11/2007 00:00:00,263.115,3
20/11/2007 00:00:00,367.028,3
21/11/2007 00:00:00,340.806,3
22/11/2007 00:00:00,250.487,3
23/11/2007 00:00:00,263.949,3
24/11/2007 00:00:00,440.414,3
25/11/2007 00:00:00,515.085,3
26/11/2007 00:00:00,697.943,3
27/11/2007 00:00:00,1451.751,3
28/11/2007 00:00:00,1079.248,3
29/11/2007 00:00:00,798.799,3
30/11/2007 00:00:00,662.063,3
01/12/2007 00:00:00,948.825,3
02/12/2007 00:00:00,1293.738,3
03/12/2007 00:00:00,1760.095,3
04/12/2007 00:00:00,1785.717,3
05/12/2007 00:00:00,1429.334,3
06/12/2007 00:00:00,1196.154,3
07/12/2007 00:00:00,959.132,3
08/12/2007 00:00:00,806.094,3
09/12/2007 00:00:00,607.107,3
10/12/2007 00:00:00,496.832,3
11/12/2007 00:00:00,422.207,3
12/12/2007 00:00:00,364.464,3
13/12/2007 00:00:00,362.42,3
14/12/2007 00:00:00,340.288,3
15/12/2007 00:00:00,294.786,3
16/12/2007 00:00:00,263.768,3
17/12/2007 00:00:00,305.972,3
18/12/2007 00:00:00,323.618,3
19/12/2007 00:00:00,334.241,3
20/12/2007 00:00:00,381.121,3
21/12/2007 00:00:00,584.167,3
22/12/2007 00:00:00,564.509,3
23/12/2007 00:00:00,1827.86,3
24/12/2007 00:00:00,4116.968,3
25/12/2007 00:00:00,1999.816,3
26/12/2007 00:00:00,1487.958,3
27/12/2007 00:00:00,1384.861,3
28/12/2007 00:00:00,1090.514,3
29/12/2007 00:00:00,881.857,3
30/12/2007 00:00:00,749.316,4
31/12/2007 00:00:00,656.543,4
01/01/2008 00:00:00,594.927,4
02/01/2008 00:00:00,545.525,4
03/01/2008 00:00:00,503.694,4
04/01/2008 00:00:00,450.42,4
05/01/2008 00:00:00,408.599,4
06/01/2008 00:00:00,372.999,4
07/01/2008 00:00:00,338.811,4
08/01/2008 00:00:00,306.51,4
09/01/2008 00:00:00,278.526,4
10/01/2008 00:00:00,249.099,4
11/01/2008 00:00:00,225.652,4
12/01/2008 00:00:00,217.151,4
13/01/2008 00:00:00,205.089,4
14/01/2008 00:00:00,190.311,4
15/01/2008 00:00:00,172.962,4
16/01/2008 00:00:00,134.487,4
17/01/2008 00:00:00,136.86,4
18/01/2008 00:00:00,120.141,4
19/01/2008 00:00:00,103.478,4
20/01/2008 00:00:00,241.661,4
21/01/2008 00:00:00,279.959,4
22/01/2008 00:00:00,203.134,4
23/01/2008 00:00:00,170.654,4
24/01/2008 00:00:00,192.2,4
25/01/2008 00:00:00,168.213,4
26/01/2008 00:00:00,151.094,4
27/01/2008 00:00:00,162.742,2
28/01/2008 00:00:00,873.992,2
29/01/2008 00:00:00,330.175,2
30/01/2008 00:00:00,166.667,2
31/01/2008 00:00:00,126.703,2
01/02/2008 00:00:00,222.414,2
02/02/2008 00:00:00,112.12,2
03/02/2008 00:00:00,443.16,2
04/02/2008 00:00:00,284.045,2
05/02/2008 00:00:00,219.44,2
06/02/2008 00:00:00,208.931,2
07/02/2008 00:00:00,191.464,2
08/02/2008 00:00:00,284.054,2
09/02/2008 00:00:00,284.215,2
10/02/2008 00:00:00,542.624,2
11/02/2008 00:00:00,575.902,2
12/02/2008 00:00:00,479.806,2
13/02/2008 00:00:00,488.464,2
14/02/2008 00:00:00,492.614,2
15/02/2008 00:00:00,416.601,2
16/02/2008 00:00:00,337.312,2
17/02/2008 00:00:00,282.57,2
18/02/2008 00:00:00,245.134,2
19/02/2008 00:00:00,230.172,2
20/02/2008 00:00:00,207.221,2
21/02/2008 00:00:00,181.727,2
22/02/2008 00:00:00,168.334,2
23/02/2008 00:00:00,154.842,2
24/02/2008 00:00:00,130.783,2
25/02/2008 00:00:00,118.45,2
26/02/2008 00:00:00,112.206,2
27/02/2008 00:00:00,92.195,2
28/02/2008 00:00:00,77.458,2
29/02/2008 00:00:00,73.164,2
01/03/2008 00:00:00,64.96,2
02/03/2008 00:00:00,60.336,2
03/03/2008 00:00:00,57.736,2
04/03/2008 00:00:00,52.799,2
05/03/2008 00:00:00,51.356,2
06/03/2008 00:00:00,49.211,2
07/03/2008 00:00:00,46.065,2
08/03/2008 00:00:00,40.177,2
09/03/2008 00:00:00,38.614,2
10/03/2008 00:00:00,37.089,2
11/03/2008 00:00:00,36.528,2
12/03/2008 00:00:00,36.31,2
13/03/2008 00:00:00,36.649,2
14/03/2008 00:00:00,35.294,2
15/03/2008 00:00:00,33.633,2
16/03/2008 00:00:00,34.394,2
17/03/2008 00:00:00,39.204,2
18/03/2008 00:00:00,38.856,2
19/03/2008 00:00:00,36.553,2
20/03/2008 00:00:00,35.274,2
21/03/2008 00:00:00,32.614,2
22/03/2008 00:00:00,29.722,2
23/03/2008 00:00:00,27.544,2
24/03/2008 00:00:00,24.959,2
25/03/2008 00:00:00,22.623,2
26/03/2008 00:00:00,28.032,2
27/03/2008 00:00:00,39.785,2
28/03/2008 00:00:00,40.749,2
29/03/2008 00:00:00,41.64,2
30/03/2008 00:00:00,45.011,2
31/03/2008 00:00:00,60.328,2
01/04/2008 00:00:00,148.432,2
02/04/2008 00:00:00,140.608,2
03/04/2008 00:00:00,117.825,2
04/04/2008 00:00:00,101.718,2
05/04/2008 00:00:00,87.415,2
06/04/2008 00:00:00,77.405,2
07/04/2008 00:00:00,70.845,2
08/04/2008 00:00:00,64.634,2
09/04/2008 00:00:00,62.991,2
10/04/2008 00:00:00,60.466,2
11/04/2008 00:00:00,58.349,2
12/04/2008 00:00:00,68.263,2
13/04/2008 00:00:00,66.907,2
14/04/2008 00:00:00,63.612,2
15/04/2008 00:00:00,67.535,2
16/04/2008 00:00:00,76.27,2
17/04/2008 00:00:00,68.327,2
18/04/2008 00:00:00,61.41,2
19/04/2008 00:00:00,63.39,2
20/04/2008 00:00:00,60.718,2
21/04/2008 00:00:00,56.773,2
22/04/2008 00:00:00,55.188,2
23/04/2008 00:00:00,65.093,2
24/04/2008 00:00:00,67.893,2
25/04/2008 00:00:00,63.379,2
26/04/2008 00:00:00,58.232,2
27/04/2008 00:00:00,52.874,2
28/04/2008 00:00:00,51.047,2
29/04/2008 00:00:00,53.294,2
30/04/2008 00:00:00,58.119,2
01/05/2008 00:00:00,56.59,2
02/05/2008 00:00:00,53.277,2
03/05/2008 00:00:00,56.363,2
04/05/2008 00:00:00,57.623,2
05/05/2008 00:00:00,55.444,2
06/05/2008 00:00:00,54.923,2
07/05/2008 00:00:00,60.631,2
08/05/2008 00:00:00,68.853,2
09/05/2008 00:00:00,67.413,2
10/05/2008 00:00:00,65.582,2
11/05/2008 00:00:00,63.373,2
12/05/2008 00:00:00,58.896,2
13/05/2008 00:00:00,53.239,2
14/05/2008 00:00:00,49.616,2
15/05/2008 00:00:00,50.015,2
16/05/2008 00:00:00,52.916,2
17/05/2008 00:00:00,56.329,2
18/05/2008 00:00:00,56.231,2
19/05/2008 00:00:00,53.195,2
20/05/2008 00:00:00,49.997,2
21/05/2008 00:00:00,49.603,2
22/05/2008 00:00:00,50.907,2
23/05/2008 00:00:00,52.003,2
24/05/2008 00:00:00,51.001,2
25/05/2008 00:00:00,49.615,2
26/05/2008 00:00:00,50.246,2
27/05/2008 00:00:00,52.611,2
28/05/2008 00:00:00,60.461,2
29/05/2008 00:00:00,58.489,2
30/05/2008 00:00:00,61.636,2
31/05/2008 00:00:00,64.061,2
01/06/2008 00:00:00,63.386,2
02/06/2008 00:00:00,63.396,2
03/06/2008 00:00:00,62.079,2
04/06/2008 00:00:00,73.626,2
05/06/2008 00:00:00,85.346,2
06/06/2008 00:00:00,87.567,2
07/06/2008 00:00:00,86.584,2
08/06/2008 00:00:00,80.347,2
09/06/2008 00:00:00,76.386,2
10/06/2008 00:00:00,75.583,2
11/06/2008 00:00:00,115.002,2
12/06/2008 00:00:00,161.103,2
13/06/2008 00:00:00,146.982,2
14/06/2008 00:00:00,128.636,2
15/06/2008 00:00:00,115.935,2
16/06/2008 00:00:00,107.145,2
17/06/2008 00:00:00,102.525,2
18/06/2008 00:00:00,101.053,2
19/06/2008 00:00:00,109.359,2
20/06/2008 00:00:00,109.436,2
21/06/2008 00:00:00,109.294,2
22/06/2008 00:00:00,110.896,2
23/06/2008 00:00:00,107.392,2
24/06/2008 00:00:00,100.356,2
25/06/2008 00:00:00,96.39,2
26/06/2008 00:00:00,92.174,2
27/06/2008 00:00:00,88.374,2
28/06/2008 00:00:00,87.97,2
29/06/2008 00:00:00,87.182,2
30/06/2008 00:00:00,85.94,2
01/07/2008 00:00:00,80.336,2
02/07/2008 00:00:00,76.014,2
03/07/2008 00:00:00,72.228,2
04/07/2008 00:00:00,70.145,2
05/07/2008 00:00:00,68.031,2
06/07/2008 00:00:00,66.997,2
07/07/2008 00:00:00,65.717,2
08/07/2008 00:00:00,68.55,2
09/07/2008 00:00:00,78.196,2
10/07/2008 00:00:00,92.014,2
11/07/2008 00:00:00,87.738,2
12/07/2008 00:00:00,80.058,2
13/07/2008 00:00:00,78.018,2
14/07/2008 00:00:00,73.987,2
15/07/2008 00:00:00,98.382,2
16/07/2008 00:00:00,125.348,2
17/07/2008 00:00:00,125.483,2
18/07/2008 00:00:00,127.862,2
19/07/2008 00:00:00,126.956,1
20/07/2008 00:00:00,123.171,1
21/07/2008 00:00:00,142.949,1
22/07/2008 00:00:00,175.645,1
23/07/2008 00:00:00,160.5,1
24/07/2008 00:00:00,148.377,1
25/07/2008 00:00:00,149.595,1
26/07/2008 00:00:00,247.292,1
27/07/2008 00:00:00,284.873,1
28/07/2008 00:00:00,265.051,1
29/07/2008 00:00:00,246.63,1
30/07/2008 00:00:00,231.341,1
31/07/2008 00:00:00,210.89,1
01/08/2008 00:00:00,199.675,1
02/08/2008 00:00:00,192.082,1
03/08/2008 00:00:00,197.741,1
04/08/2008 00:00:00,190.567,1
05/08/2008 00:00:00,178.905,1
06/08/2008 00:00:00,176.322,1
07/08/2008 00:00:00,248.416,1
08/08/2008 00:00:00,254.767,1
09/08/2008 00:00:00,242.919,1
10/08/2008 00:00:00,246.85,1
11/08/2008 00:00:00,339.118,1
12/08/2008 00:00:00,413.493,1
13/08/2008 00:00:00,422.904,1
14/08/2008 00:00:00,387.593,1
15/08/2008 00:00:00,353.13,1
16/08/2008 00:00:00,321.392,1
17/08/2008 00:00:00,290.818,1
18/08/2008 00:00:00,276.318,1
19/08/2008 00:00:00,254.91,1
20/08/2008 00:00:00,241.756,1
21/08/2008 00:00:00,232.61,1
22/08/2008 00:00:00,228.136,1
23/08/2008 00:00:00,219.619,1
24/08/2008 00:00:00,215.175,1
25/08/2008 00:00:00,205.171,1
26/08/2008 00:00:00,198.08,1
27/08/2008 00:00:00,192.614,1
28/08/2008 00:00:00,189.776,1
29/08/2008 00:00:00,184.276,1
30/08/2008 00:00:00,178.701,1
31/08/2008 00:00:00,177.172,1
01/09/2008 00:00:00,178.427,1
02/09/2008 00:00:00,172.926,1
03/09/2008 00:00:00,169.852,1
04/09/2008 00:00:00,164.469,1
05/09/2008 00:00:00,165.512,1
06/09/2008 00:00:00,244.527,1
07/09/2008 00:00:00,251.731,1
08/09/2008 00:00:00,281.874,1
09/09/2008 00:00:00,290.535,1
