"Datetime","Discharge (Ml/Day) Mean","QC","Discharge (Ml/Day) Minimum","QC","Discharge (Ml/Day) Maximum","QC"
24/07/2007 00:00:00,      61.065,      1,      58.879,      1,      63.987,      1
25/07/2007 00:00:00,      57.847,      1,      55.459,      1,      59.378,      1
26/07/2007 00:00:00,      55.762,      1,      54.031,      1,      56.423,      1
27/07/2007 00:00:00,      52.822,      1,      52.163,      1,      54.031,      1
28/07/2007 00:00:00,      55.928,      1,      52.163,      1,      60.891,      1
29/07/2007 00:00:00,      67.153,      1,      57.889,      1,      81.993,      1
30/07/2007 00:00:00,      78.166,      1,      73.849,      1,      81.993,      1
31/07/2007 00:00:00,      63.976,      1,      57.889,      1,      73.849,      1
01/08/2007 00:00:00,      53.138,      1,      49.437,      1,      57.889,      1
02/08/2007 00:00:00,      48.580,      1,      46.327,      1,      50.335,      1
03/08/2007 00:00:00,      45.909,      1,      45.395,      1,      46.327,      1
04/08/2007 00:00:00,      43.525,      1,      42.229,      1,      45.860,      1
05/08/2007 00:00:00,      40.685,      1,      39.211,      1,      42.229,      1
06/08/2007 00:00:00,      38.157,      1,      36.602,      1,      39.633,      1
07/08/2007 00:00:00,      35.961,      1,      34.923,      1,      36.602,      1
08/08/2007 00:00:00,      34.394,      1,      33.697,      1,      34.923,      1
09/08/2007 00:00:00,      33.315,      1,      32.897,      1,      34.922,      1
10/08/2007 00:00:00,      32.465,      1,      31.720,      1,      33.295,      1
11/08/2007 00:00:00,      30.899,      1,      29.822,      1,      31.720,      1
12/08/2007 00:00:00,      28.975,      1,      28.359,      1,      29.822,      1
13/08/2007 00:00:00,      27.362,      1,      26.945,      1,      28.359,      1
14/08/2007 00:00:00,      26.538,      1,      25.864,      1,      26.945,      1
15/08/2007 00:00:00,      26.171,      1,      25.454,      1,      26.599,      1
16/08/2007 00:00:00,      26.764,      1,      25.454,      1,      29.084,      1
17/08/2007 00:00:00,      30.518,      1,      28.001,      1,      35.756,      1
18/08/2007 00:00:00,      46.209,      1,      33.295,      1,      52.163,      1
19/08/2007 00:00:00,      60.906,      1,      48.548,      1,      71.022,      1
20/08/2007 00:00:00,      54.324,      1,      52.163,      1,      57.889,      1
21/08/2007 00:00:00,      51.014,      1,      48.548,      1,      52.163,      1
22/08/2007 00:00:00,      45.440,      1,      42.230,      1,      48.548,      1
23/08/2007 00:00:00,      39.344,      1,      37.030,      1,      42.230,      1
24/08/2007 00:00:00,      36.800,      1,      36.177,      1,      37.896,      1
25/08/2007 00:00:00,      42.207,      1,      37.896,      1,      47.233,      1
26/08/2007 00:00:00,      46.224,      1,      43.119,      1,      48.991,      1
27/08/2007 00:00:00,      40.254,      1,      37.462,      1,      43.119,      1
28/08/2007 00:00:00,      35.943,      1,      33.296,      1,      37.462,      1
29/08/2007 00:00:00,      32.140,      1,      30.572,      1,      33.296,      1
30/08/2007 00:00:00,      29.378,      1,      28.720,      1,      30.572,      1
31/08/2007 00:00:00,      27.895,      1,      26.599,      1,      29.451,      1
01/09/2007 00:00:00,      26.707,      1,      25.864,      1,      28.001,      1
02/09/2007 00:00:00,      25.614,      1,      25.048,      1,      26.945,      1
03/09/2007 00:00:00,      25.096,      1,      24.648,      1,      26.945,      1
04/09/2007 00:00:00,      23.549,      1,      23.091,      1,      24.648,      1
05/09/2007 00:00:00,      23.183,      1,      22.341,      1,      23.860,      1
06/09/2007 00:00:00,      22.282,      1,      21.608,      1,      22.714,      1
07/09/2007 00:00:00,      23.587,      1,      22.714,      1,      25.048,      1
08/09/2007 00:00:00,      27.757,      1,      25.048,      1,      31.334,      1
09/09/2007 00:00:00,      32.956,      1,      30.951,      1,      34.922,      1
10/09/2007 00:00:00,      38.838,      1,      34.922,      1,      41.789,      1
11/09/2007 00:00:00,      39.911,      1,      37.461,      1,      42.229,      1
12/09/2007 00:00:00,      35.583,      1,      32.897,      1,      37.461,      1
13/09/2007 00:00:00,      31.155,      1,      29.413,      1,      32.897,      1
14/09/2007 00:00:00,      27.932,      1,      26.945,      1,      29.413,      1
15/09/2007 00:00:00,      26.258,      1,      25.864,      1,      26.945,      1
16/09/2007 00:00:00,      24.720,      1,      24.252,      1,      25.864,      1
17/09/2007 00:00:00,      24.173,      1,      22.714,      1,      25.864,      1
18/09/2007 00:00:00,      23.211,      1,      22.341,      1,      24.252,      1
19/09/2007 00:00:00,      22.710,      1,      22.341,      1,      23.474,      1
20/09/2007 00:00:00,      22.661,      1,      21.608,      1,      24.252,      1
21/09/2007 00:00:00,      22.199,      1,      21.248,      1,      23.860,      1
22/09/2007 00:00:00,      21.362,      1,      20.195,      1,      21.972,      1
23/09/2007 00:00:00,      19.919,      1,      18.463,      1,      21.248,      1
24/09/2007 00:00:00,      17.612,      1,      16.751,      1,      18.463,      1
25/09/2007 00:00:00,      17.103,      1,      16.423,      1,      17.763,      1
26/09/2007 00:00:00,      16.039,      1,      15.470,      1,      16.751,      1
27/09/2007 00:00:00,      15.032,      1,      14.559,      1,      15.783,      1
28/09/2007 00:00:00,      14.729,      1,      14.559,      1,      15.470,      1
29/09/2007 00:00:00,      14.062,      1,      13.365,      1,      15.162,      1
30/09/2007 00:00:00,      12.967,      1,      12.233,      1,      13.661,      1
01/10/2007 00:00:00,      11.966,      1,      11.175,      1,      12.233,      1
02/10/2007 00:00:00,      11.017,      1,      10.429,      1,      11.961,      1
03/10/2007 00:00:00,       9.850,      1,       9.271,      1,      10.429,      1
04/10/2007 00:00:00,       9.499,      1,       8.831,      1,       9.953,      1
05/10/2007 00:00:00,       8.291,      1,       7.588,      1,       8.831,      1
06/10/2007 00:00:00,       7.565,      1,       7.395,      1,       7.785,      1
07/10/2007 00:00:00,       7.134,      1,       6.838,      1,       7.395,      1
08/10/2007 00:00:00,       6.844,      1,       6.508,      1,       7.205,      1
09/10/2007 00:00:00,       6.590,      1,       6.508,      1,       6.838,      1
10/10/2007 00:00:00,       6.549,      1,       6.508,      1,       6.659,      1
11/10/2007 00:00:00,       6.827,      1,       6.508,      1,       7.395,      1
12/10/2007 00:00:00,       6.919,      1,       6.659,      1,       7.205,      1
13/10/2007 00:00:00,       6.782,      1,       6.508,      1,       7.019,      1
14/10/2007 00:00:00,       6.570,      1,       6.364,      1,       6.838,      1
15/10/2007 00:00:00,       6.415,      1,       6.364,      1,       6.508,      1
16/10/2007 00:00:00,       6.329,      1,       6.223,      1,       6.364,      1
17/10/2007 00:00:00,       6.532,      1,       6.085,      1,       7.019,      1
18/10/2007 00:00:00,       5.830,      1,       5.177,      1,       6.085,      1
19/10/2007 00:00:00,       4.949,      1,       4.591,      1,       5.177,      1
20/10/2007 00:00:00,       4.409,      1,       4.264,      1,       4.591,      1
21/10/2007 00:00:00,       4.310,      1,       4.177,      1,       4.591,      1
22/10/2007 00:00:00,       4.100,      1,       3.940,      1,       4.591,      1
23/10/2007 00:00:00,       3.926,      1,       3.638,      1,       4.177,      1
24/10/2007 00:00:00,       3.697,      1,       3.565,      1,       3.787,      1
25/10/2007 00:00:00,       3.752,      1,       3.638,      1,       3.863,      1
26/10/2007 00:00:00,       3.810,      1,       3.638,      1,       3.940,      1
27/10/2007 00:00:00,       7.117,      1,       3.940,      1,      24.648,      1
28/10/2007 00:00:00,       7.082,      1,       4.936,      1,      16.104,      1
29/10/2007 00:00:00,       5.190,      1,       4.819,      1,       6.223,      1
30/10/2007 00:00:00,       6.650,      1,       5.683,      1,       7.395,      1
31/10/2007 00:00:00,       5.892,      1,       5.177,      1,       7.785,      1
01/11/2007 00:00:00,       6.461,      1,       5.425,      1,       7.395,      1
02/11/2007 00:00:00,       5.008,      1,       4.591,      1,       5.425,      1
03/11/2007 00:00:00,       4.398,      1,       4.177,      1,       4.591,      1
04/11/2007 00:00:00,       5.247,      1,       4.177,      1,       7.785,      1
05/11/2007 00:00:00,      40.589,      1,       7.785,      1,      69.358,      1
06/11/2007 00:00:00,      40.994,      1,      30.195,      1,      54.980,      1
07/11/2007 00:00:00,      27.099,      1,      25.454,      1,      30.195,      1
08/11/2007 00:00:00,      27.894,      1,      25.454,      1,      32.109,      1
09/11/2007 00:00:00,      26.248,      1,      23.474,      1,      27.294,      1
10/11/2007 00:00:00,      25.570,      1,      23.091,      1,      27.294,      1
11/11/2007 00:00:00,      24.748,      1,      22.341,      1,      27.294,      1
12/11/2007 00:00:00,      23.978,      1,      22.341,      1,      25.048,      1
13/11/2007 00:00:00,      20.704,      1,      18.110,      1,      24.252,      1
14/11/2007 00:00:00,      21.597,      1,      17.421,      1,      24.648,      1
15/11/2007 00:00:00,      14.897,      1,      12.233,      1,      17.421,      1
16/11/2007 00:00:00,      10.745,      1,       9.271,      1,      12.233,      1
17/11/2007 00:00:00,       8.238,      1,       7.588,      1,       9.271,      1
18/11/2007 00:00:00,       6.966,      1,       6.508,      1,       7.588,      1
19/11/2007 00:00:00,       7.756,      1,       6.508,      1,      10.922,      1
20/11/2007 00:00:00,       9.494,      1,       8.401,      1,      10.922,      1
21/11/2007 00:00:00,       9.065,      1,       8.614,      1,       9.271,      1
22/11/2007 00:00:00,      31.176,      1,       7.785,      1,     293.177,      1
23/11/2007 00:00:00,     230.900,      1,     124.665,      1,     542.960,      1
24/11/2007 00:00:00,     139.030,      1,     116.254,      1,     178.733,      1
25/11/2007 00:00:00,     102.993,      1,      79.032,      1,     147.288,      1
26/11/2007 00:00:00,      69.955,      1,      59.378,      1,      79.032,      1
27/11/2007 00:00:00,      50.302,      1,      42.673,      1,      59.378,      1
28/11/2007 00:00:00,      37.229,      1,      32.897,      1,      42.673,      1
29/11/2007 00:00:00,      29.972,      1,      28.359,      1,      32.897,      1
30/11/2007 00:00:00,      69.877,      1,      28.359,      1,     181.934,      1
01/12/2007 00:00:00,      93.552,      1,      67.177,      1,     205.164,      1
02/12/2007 00:00:00,     160.559,      1,      80.208,      1,     276.702,      1
03/12/2007 00:00:00,     194.823,      1,     128.271,      1,     320.256,      1
04/12/2007 00:00:00,      92.670,      1,      72.710,      1,     128.271,      1
05/12/2007 00:00:00,      67.300,      1,      59.880,      1,      72.710,      1
06/12/2007 00:00:00,      56.317,      1,      49.437,      1,      60.384,      1
07/12/2007 00:00:00,      45.147,      1,      41.789,      1,      49.437,      1
08/12/2007 00:00:00,      43.753,      1,      40.918,      1,      49.885,      1
09/12/2007 00:00:00,      43.345,      1,      39.211,      1,      53.092,      1
10/12/2007 00:00:00,      36.874,      1,      33.196,      1,      39.633,      1
11/12/2007 00:00:00,      30.473,      1,      28.359,      1,      33.196,      1
12/12/2007 00:00:00,      27.224,      1,      26.599,      1,      28.359,      1
13/12/2007 00:00:00,      26.022,      1,      25.454,      1,      26.599,      1
14/12/2007 00:00:00,      25.416,      1,      23.860,      1,      26.256,      1
15/12/2007 00:00:00,      23.757,      1,      23.474,      1,      24.648,      1
16/12/2007 00:00:00,      24.902,      1,      24.252,      1,      25.864,      1
17/12/2007 00:00:00,      37.917,      1,      25.864,      1,      64.512,      1
18/12/2007 00:00:00,      74.302,      1,      62.944,      1,      86.870,      1
19/12/2007 00:00:00,      67.246,      1,      61.400,      1,      80.208,      1
20/12/2007 00:00:00,      65.764,      1,      61.912,      1,      71.022,      1
21/12/2007 00:00:00,      57.959,      1,      53.560,      1,      62.944,      1
22/12/2007 00:00:00,      51.271,      1,      48.548,      1,      54.031,      1
23/12/2007 00:00:00,      79.924,      1,      50.335,      1,     142.942,      1
24/12/2007 00:00:00,     149.597,      1,     118.325,      1,     276.702,      1
25/12/2007 00:00:00,     202.592,      1,     148.752,      1,     275.753,      1
26/12/2007 00:00:00,     120.896,      1,     100.268,      1,     148.752,      1
27/12/2007 00:00:00,      90.283,      1,      78.447,      1,     100.268,      1
28/12/2007 00:00:00,      74.444,      1,      69.910,      1,      78.447,      1
29/12/2007 00:00:00,      96.194,      1,      69.910,      1,     135.661,      1
30/12/2007 00:00:00,      75.498,      1,      65.040,      1,      89.373,      1
31/12/2007 00:00:00,      59.598,      1,      52.626,      1,      65.040,      1
01/01/2008 00:00:00,      50.286,      1,      46.875,      1,      52.626,      1
02/01/2008 00:00:00,      44.131,      1,      40.534,      1,      46.875,      1
03/01/2008 00:00:00,      38.815,      1,      34.915,      1,      41.448,      1
04/01/2008 00:00:00,      34.187,      1,      33.296,      1,      34.915,      1
05/01/2008 00:00:00,      33.256,      1,      32.899,      1,      33.696,      1
06/01/2008 00:00:00,      33.323,      1,      32.899,      1,      34.099,      1
07/01/2008 00:00:00,      31.768,      1,      30.208,      1,      32.899,      1
08/01/2008 00:00:00,      29.382,      1,      27.316,      1,      30.583,      1
09/01/2008 00:00:00,      26.639,      1,      25.496,      1,      27.316,      1
10/01/2008 00:00:00,      25.169,      1,      24.406,      1,      25.496,      1
11/01/2008 00:00:00,      23.837,      1,      22.661,      1,      24.406,      1
12/01/2008 00:00:00,      22.101,      1,      20.684,      1,      23.348,      1
13/01/2008 00:00:00,      20.095,      1,      19.741,      1,      20.684,      1
14/01/2008 00:00:00,      20.231,      1,      19.741,      1,      20.684,      1
15/01/2008 00:00:00,      26.661,      1,      20.366,      1,      28.738,      1
16/01/2008 00:00:00,      22.999,      1,      20.052,      1,      26.968,      1
17/01/2008 00:00:00,      19.068,      1,      18.527,      1,      20.052,      1
18/01/2008 00:00:00,      32.387,      1,      18.527,      1,      45.983,      1
19/01/2008 00:00:00,      33.399,      1,      29.467,      1,      42.845,      1
20/01/2008 00:00:00,      31.955,      1,      29.467,      1,      35.328,      1
21/01/2008 00:00:00,      46.930,      1,      35.328,      1,      55.386,      1
22/01/2008 00:00:00,      51.425,      1,      48.690,      1,      52.933,      1
23/01/2008 00:00:00,      44.430,      1,      39.634,      1,      48.690,      1
24/01/2008 00:00:00,      35.674,      1,      32.506,      1,      39.634,      1
25/01/2008 00:00:00,      29.911,      1,      27.316,      1,      32.506,      1
26/01/2008 00:00:00,      25.614,      1,      24.050,      1,      27.316,      1
27/01/2008 00:00:00,      23.456,      1,      22.661,      1,      24.406,      1
28/01/2008 00:00:00,      21.259,      1,      20.052,      1,      24.406,      1
29/01/2008 00:00:00,      20.229,      1,      19.434,      1,      21.005,      1
30/01/2008 00:00:00,      18.188,      1,      16.251,      1,      19.434,      1
31/01/2008 00:00:00,      15.952,      1,      15.190,      1,      16.251,      1
01/02/2008 00:00:00,      17.139,      1,      15.981,      1,      17.938,      1
02/02/2008 00:00:00,     127.445,      1,      17.938,      1,     296.375,      1
03/02/2008 00:00:00,      62.112,      1,      42.227,      1,      95.958,      1
04/02/2008 00:00:00,      33.719,      1,      27.667,      1,      42.227,      1
05/02/2008 00:00:00,      28.177,      1,      26.620,      1,      30.208,      1
06/02/2008 00:00:00,      42.529,      1,      30.208,      1,      68.872,      1
07/02/2008 00:00:00,     170.119,      1,      68.872,      1,     227.101,      1
08/02/2008 00:00:00,     115.689,      1,     102.763,      1,     139.719,      1
09/02/2008 00:00:00,     100.133,      1,      95.353,      1,     104.665,      1
10/02/2008 00:00:00,      86.666,      1,      80.685,      1,      95.958,      1
11/02/2008 00:00:00,      78.232,      1,      77.196,      1,      80.685,      1
12/02/2008 00:00:00,      70.923,      1,      67.807,      1,      77.771,      1
13/02/2008 00:00:00,      68.967,      1,      67.277,      1,      72.134,      1
14/02/2008 00:00:00,      67.456,      1,      65.703,      1,      68.339,      1
15/02/2008 00:00:00,      63.004,      1,      57.909,      1,      65.703,      1
16/02/2008 00:00:00,      56.193,      1,      52.451,      1,      57.909,      1
17/02/2008 00:00:00,      50.108,      1,      47.325,      1,      52.451,      1
18/02/2008 00:00:00,      44.646,      1,      41.448,      1,      47.325,      1
19/02/2008 00:00:00,      40.074,      1,      37.872,      1,      41.448,      1
20/02/2008 00:00:00,      36.846,      1,      34.915,      1,      38.307,      1
21/02/2008 00:00:00,      34.033,      1,      32.686,      1,      34.915,      1
22/02/2008 00:00:00,      34.014,      1,      32.115,      1,      37.440,      1
23/02/2008 00:00:00,      34.306,      1,      33.296,      1,      35.328,      1
24/02/2008 00:00:00,      33.578,      1,      32.115,      1,      35.328,      1
25/02/2008 00:00:00,      29.941,      1,      28.021,      1,      32.115,      1
26/02/2008 00:00:00,      27.074,      1,      26.242,      1,      28.021,      1
27/02/2008 00:00:00,      25.697,      1,      24.766,      1,      26.620,      1
28/02/2008 00:00:00,      24.113,      1,      23.003,      1,      25.129,      1
29/02/2008 00:00:00,      23.396,      1,      22.323,      1,      24.766,      1
01/03/2008 00:00:00,      22.203,      1,      21.329,      1,      23.697,      1
02/03/2008 00:00:00,      20.999,      1,      20.684,      1,      21.329,      1
03/03/2008 00:00:00,      20.410,      1,      19.741,      1,      21.005,      1
04/03/2008 00:00:00,      20.507,      1,      19.741,      1,      21.005,      1
05/03/2008 00:00:00,      19.944,      1,      19.128,      1,      21.005,      1
06/03/2008 00:00:00,      18.673,      1,      17.938,      1,      19.128,      1
07/03/2008 00:00:00,      17.687,      1,      17.080,      1,      17.938,      1
08/03/2008 00:00:00,      20.256,      1,      16.801,      1,      29.836,      1
09/03/2008 00:00:00,      21.573,      1,      18.527,      1,      26.968,      1
10/03/2008 00:00:00,      18.530,      1,      17.938,      1,      19.128,      1
11/03/2008 00:00:00,      17.074,      1,      16.251,      1,      17.938,      1
12/03/2008 00:00:00,      16.322,      1,      15.714,      1,      18.826,      1
13/03/2008 00:00:00,      15.016,      1,      14.426,      1,      15.714,      1
14/03/2008 00:00:00,      14.793,      1,      13.686,      1,      15.190,      1
15/03/2008 00:00:00,      13.098,      1,      12.511,      1,      13.686,      1
16/03/2008 00:00:00,      11.780,      1,      11.197,      1,      12.511,      1
17/03/2008 00:00:00,      10.755,      1,      10.178,      1,      11.197,      1
18/03/2008 00:00:00,       9.759,      1,       9.225,      1,      10.178,      1
19/03/2008 00:00:00,       8.938,      1,       8.493,      1,       9.225,      1
20/03/2008 00:00:00,       8.428,      1,       7.969,      1,       8.673,      1
21/03/2008 00:00:00,       7.995,      1,       7.800,      1,       8.141,      1
22/03/2008 00:00:00,       7.867,      1,       7.800,      1,       7.969,      1
23/03/2008 00:00:00,       8.211,      1,       7.969,      1,       8.493,      1
24/03/2008 00:00:00,       9.033,      1,       8.493,      1,       9.410,      1
25/03/2008 00:00:00,      10.128,      1,       9.410,      1,      10.781,      1
26/03/2008 00:00:00,      19.782,      1,      10.781,      1,      50.080,      1
27/03/2008 00:00:00,      39.578,      1,      31.343,      1,      54.890,      1
28/03/2008 00:00:00,      37.844,      1,      28.738,      1,      46.428,      1
29/03/2008 00:00:00,      29.688,      1,      27.316,      1,      32.505,      1
30/03/2008 00:00:00,      27.237,      1,      22.661,      1,      31.343,      1
31/03/2008 00:00:00,      19.798,      1,      17.080,      1,      22.661,      1
01/04/2008 00:00:00,      15.608,      1,      14.176,      1,      17.080,      1
02/04/2008 00:00:00,      13.629,      1,      12.740,      1,      14.176,      1
03/04/2008 00:00:00,      11.994,      1,      11.409,      1,      12.740,      1
04/04/2008 00:00:00,      11.447,      1,      10.781,      1,      12.062,      1
05/04/2008 00:00:00,      10.859,      1,      10.577,      1,      10.988,      1
06/04/2008 00:00:00,      10.424,      1,      10.178,      1,      10.781,      1
07/04/2008 00:00:00,      10.360,      1,       9.982,      1,      10.988,      1
08/04/2008 00:00:00,       9.958,      1,       9.789,      1,       9.982,      1
09/04/2008 00:00:00,       9.813,      1,       9.789,      1,       9.982,      1
10/04/2008 00:00:00,       9.930,      1,       9.789,      1,       9.982,      1
11/04/2008 00:00:00,      10.053,      1,       9.789,      1,      10.376,      1
12/04/2008 00:00:00,      10.435,      1,      10.178,      1,      10.577,      1
13/04/2008 00:00:00,       9.780,      1,       9.410,      1,      10.178,      1
14/04/2008 00:00:00,      19.708,      1,       9.410,      1,      65.183,      1
15/04/2008 00:00:00,      22.824,      1,      15.450,      1,      39.190,      1
16/04/2008 00:00:00,      20.986,      1,      15.450,      1,      23.697,      1
17/04/2008 00:00:00,      17.849,      1,      16.251,      1,      19.741,      1
18/04/2008 00:00:00,      16.367,      1,      15.981,      1,      16.801,      1
19/04/2008 00:00:00,      14.566,      1,      13.686,      1,      15.981,      1
20/04/2008 00:00:00,      12.783,      1,      12.285,      1,      13.686,      1
21/04/2008 00:00:00,      12.086,      1,      11.841,      1,      12.511,      1
22/04/2008 00:00:00,      12.253,      1,      12.062,      1,      12.511,      1
23/04/2008 00:00:00,      12.263,      1,      12.062,      1,      12.511,      1
24/04/2008 00:00:00,      12.716,      1,      12.511,      1,      12.740,      1
25/04/2008 00:00:00,      12.618,      1,      12.285,      1,      12.972,      1
26/04/2008 00:00:00,      13.447,      1,      12.972,      1,      13.686,      1
27/04/2008 00:00:00,      12.299,      1,      11.624,      1,      13.207,      1
28/04/2008 00:00:00,      11.987,      1,      11.624,      1,      13.207,      1
29/04/2008 00:00:00,      12.918,      1,      12.285,      1,      13.207,      1
30/04/2008 00:00:00,      12.229,      1,      12.062,      1,      12.285,      1
01/05/2008 00:00:00,      12.148,      1,      11.624,      1,      12.511,      1
02/05/2008 00:00:00,      11.570,      1,      11.197,      1,      11.624,      1
03/05/2008 00:00:00,      11.303,      1,      11.197,      1,      11.409,      1
04/05/2008 00:00:00,      10.982,      1,      10.376,      1,      11.197,      1
05/05/2008 00:00:00,      10.048,      1,       9.789,      1,      10.376,      1
06/05/2008 00:00:00,       9.742,      1,       9.410,      1,       9.982,      1
07/05/2008 00:00:00,       9.457,      1,       9.410,      1,       9.598,      1
08/05/2008 00:00:00,       9.482,      1,       9.225,      1,       9.789,      1
09/05/2008 00:00:00,       9.202,      1,       9.040,      1,       9.410,      1
10/05/2008 00:00:00,       8.921,      1,       8.855,      1,       9.040,      1
11/05/2008 00:00:00,       8.741,      1,       8.568,      1,       8.855,      1
12/05/2008 00:00:00,       8.617,      1,       8.493,      1,       8.673,      1
13/05/2008 00:00:00,       8.718,      1,       8.673,      1,       8.855,      1
14/05/2008 00:00:00,       8.490,      1,       8.316,      1,       8.673,      1
15/05/2008 00:00:00,       8.316,      1,       8.141,      1,       8.493,      1
16/05/2008 00:00:00,       8.182,      1,       7.969,      1,       8.316,      1
17/05/2008 00:00:00,       8.700,      1,       7.969,      1,       9.410,      1
18/05/2008 00:00:00,       9.457,      1,       9.410,      1,       9.598,      1
19/05/2008 00:00:00,       9.754,      1,       9.410,      1,       9.982,      1
20/05/2008 00:00:00,       9.988,      1,       9.789,      1,      10.376,      1
21/05/2008 00:00:00,       9.447,      1,       9.225,      1,       9.789,      1
22/05/2008 00:00:00,       9.318,      1,       9.040,      1,       9.410,      1
23/05/2008 00:00:00,       8.856,      1,       8.673,      1,       9.040,      1
24/05/2008 00:00:00,       8.471,      1,       8.316,      1,       8.673,      1
25/05/2008 00:00:00,       8.160,      1,       8.141,      1,       8.316,      1
26/05/2008 00:00:00,       7.966,      1,       7.800,      1,       8.141,      1
27/05/2008 00:00:00,       8.633,      1,       7.800,      1,       9.410,      1
28/05/2008 00:00:00,       9.656,      1,       9.410,      1,      10.178,      1
29/05/2008 00:00:00,      10.715,      1,      10.178,      1,      11.409,      1
30/05/2008 00:00:00,      10.386,      1,       9.982,      1,      10.781,      1
31/05/2008 00:00:00,      10.204,      1,       9.789,      1,      11.624,      1
01/06/2008 00:00:00,      11.604,      1,      10.988,      1,      11.841,      1
02/06/2008 00:00:00,      11.040,      1,      10.988,      1,      11.197,      1
03/06/2008 00:00:00,      10.469,      1,       9.982,      1,      10.988,      1
04/06/2008 00:00:00,      10.703,      1,       9.982,      1,      11.841,      1
05/06/2008 00:00:00,      12.119,      1,      11.841,      1,      12.285,      1
06/06/2008 00:00:00,      18.881,      1,      12.285,      1,      27.667,      1
07/06/2008 00:00:00,      21.404,      1,      19.434,      1,      26.620,      1
08/06/2008 00:00:00,      24.204,      1,      19.434,      1,      25.867,      1
09/06/2008 00:00:00,      20.407,      1,      18.826,      1,      23.348,      1
10/06/2008 00:00:00,      17.493,      1,      15.981,      1,      18.826,      1
11/06/2008 00:00:00,      16.854,      1,      15.450,      1,      17.649,      1
12/06/2008 00:00:00,      17.184,      1,      16.524,      1,      17.649,      1
13/06/2008 00:00:00,      16.732,      1,      16.251,      1,      16.801,      1
14/06/2008 00:00:00,      15.811,      1,      14.932,      1,      17.080,      1
15/06/2008 00:00:00,      14.225,      1,      13.929,      1,      14.932,      1
16/06/2008 00:00:00,      13.192,      1,      12.740,      1,      13.929,      1
17/06/2008 00:00:00,      12.400,      1,      12.062,      1,      12.740,      1
18/06/2008 00:00:00,      11.616,      1,      11.409,      1,      12.062,      1
19/06/2008 00:00:00,      11.185,      1,      10.988,      1,      11.624,      1
20/06/2008 00:00:00,      11.412,      1,      11.197,      1,      12.062,      1
21/06/2008 00:00:00,      12.347,      1,      12.062,      1,      12.511,      1
22/06/2008 00:00:00,      12.541,      1,      12.285,      1,      12.740,      1
23/06/2008 00:00:00,      12.244,      1,      12.062,      1,      12.740,      1
24/06/2008 00:00:00,      11.756,      1,      11.409,      1,      12.062,      1
25/06/2008 00:00:00,      11.406,      1,      11.197,      1,      11.841,      1
26/06/2008 00:00:00,      11.317,      1,      11.197,      1,      11.841,      1
27/06/2008 00:00:00,      11.036,      1,      10.781,      1,      11.197,      1
28/06/2008 00:00:00,      10.438,      1,      10.178,      1,      11.197,      1
29/06/2008 00:00:00,       9.878,      1,       9.789,      1,      10.178,      1
30/06/2008 00:00:00,       9.642,      1,       9.410,      1,       9.789,      1
01/07/2008 00:00:00,       9.649,      1,       9.410,      1,      10.178,      1
02/07/2008 00:00:00,      10.134,      1,       9.982,      1,      10.376,      1
03/07/2008 00:00:00,      10.188,      1,       9.982,      1,      10.577,      1
04/07/2008 00:00:00,      10.268,      1,       9.982,      1,      10.781,      1
05/07/2008 00:00:00,       9.588,      1,       9.225,      1,       9.982,      1
06/07/2008 00:00:00,       9.059,      1,       9.040,      1,       9.225,      1
07/07/2008 00:00:00,       8.971,      1,       8.855,      1,       9.040,      1
08/07/2008 00:00:00,      10.182,      1,       8.855,      1,      12.062,      1
09/07/2008 00:00:00,      12.438,      1,      12.062,      1,      12.740,      1
10/07/2008 00:00:00,      14.267,      1,      12.740,      1,      16.524,      1
11/07/2008 00:00:00,      15.230,      1,      14.426,      1,      16.524,      1
12/07/2008 00:00:00,      14.075,      1,      13.686,      1,      14.426,      1
13/07/2008 00:00:00,      13.498,      1,      12.740,      1,      14.176,      1
14/07/2008 00:00:00,      12.054,      1,      11.409,      1,      12.740,      1
15/07/2008 00:00:00,      11.086,      1,      10.577,      1,      11.409,      1
16/07/2008 00:00:00,      10.427,      1,      10.178,      1,      10.577,      1
17/07/2008 00:00:00,       9.979,      1,       9.789,      1,      10.178,      1
18/07/2008 00:00:00,       9.667,      1,       9.410,      1,       9.982,      1
19/07/2008 00:00:00,       9.568,      1,       9.410,      1,       9.982,      1
20/07/2008 00:00:00,       9.268,      1,       9.040,      1,       9.410,      1
21/07/2008 00:00:00,      10.382,      1,       9.040,      1,      14.176,      1
22/07/2008 00:00:00,      15.666,      1,      14.176,      1,      16.524,      1
23/07/2008 00:00:00,      20.669,      1,      16.524,      1,      24.766,      1
24/07/2008 00:00:00,      19.722,      1,      17.938,      1,      21.657,      1
25/07/2008 00:00:00,      16.702,      1,      16.251,      1,      17.938,      1
26/07/2008 00:00:00,      14.691,      1,      13.445,      1,      16.251,      1
27/07/2008 00:00:00,      12.525,      1,      11.841,      1,      13.445,      1
28/07/2008 00:00:00,      11.292,      1,      10.988,      1,      11.841,      1
29/07/2008 00:00:00,      10.829,      1,      10.577,      1,      10.988,      1
30/07/2008 00:00:00,      10.760,      1,      10.577,      1,      10.781,      1
31/07/2008 00:00:00,      10.958,      1,      10.781,      1,      11.197,      1
01/08/2008 00:00:00,      11.526,      1,      11.197,      1,      11.624,      1
02/08/2008 00:00:00,      13.029,      1,      11.624,      1,      15.190,      1
