Date,Flow (Ml/d)
19/07/1983 ,1.9872
20/07/1983 ,1.8144
21/07/1983 ,1.8144
22/07/1983 ,1.8144
23/07/1983 ,1.5552
24/07/1983 ,1.4688
25/07/1983 ,1.2096
26/07/1983 ,1.2096
27/07/1983 ,1.2096
28/07/1983 ,1.296
29/07/1983 ,14.256
30/07/1983 ,10.9728
31/07/1983 ,14.3424
01/08/1983 ,13.9968
02/08/1983 ,10.8
03/08/1983 ,13.5648
04/08/1983 ,9.7632
05/08/1983 ,6.1344
06/08/1983 ,4.6656
07/08/1983 ,3.9744
08/08/1983 ,3.2832
09/08/1983 ,3.024
10/08/1983 ,8.1216
11/08/1983 ,4.9248
12/08/1983 ,3.5424
13/08/1983 ,2.6784
14/08/1983 ,2.16
15/08/1983 ,1.8144
16/08/1983 ,1.728
17/08/1983 ,1.5552
18/08/1983 ,3.024
19/08/1983 ,9.6768
20/08/1983 ,5.4432
21/08/1983 ,3.7152
22/08/1983 ,2.592
23/08/1983 ,2.0736
24/08/1983 ,1.9008
25/08/1983 ,1.9872
26/08/1983 ,1.9872
27/08/1983 ,991.2672
28/08/1983 ,421.2
29/08/1983 ,80.6112
30/08/1983 ,41.1264
31/08/1983 ,30.1536
01/09/1983 ,24.7104
02/09/1983 ,18.4032
03/09/1983 ,14.256
04/09/1983 ,10.8864
05/09/1983 ,10.6272
06/09/1983 ,286.6752
07/09/1983 ,143.5104
08/09/1983 ,40.2624
09/09/1983 ,104.544
10/09/1983 ,107.7408
11/09/1983 ,41.1264
12/09/1983 ,29.6352
13/09/1983 ,25.8336
14/09/1983 ,18.2304
15/09/1983 ,35.9424
16/09/1983 ,225.4176
17/09/1983 ,48.1248
18/09/1983 ,32.2272
19/09/1983 ,25.2288
20/09/1983 ,17.712
21/09/1983 ,14.0832
22/09/1983 ,11.8368
23/09/1983 ,8.64
24/09/1983 ,6.8256
25/09/1983 ,5.5296
26/09/1983 ,4.4064
27/09/1983 ,4.0608
28/09/1983 ,3.6288
29/09/1983 ,5.3568
30/09/1983 ,6.3936
01/10/1983 ,4.32
02/10/1983 ,3.6288
03/10/1983 ,2.9376
04/10/1983 ,2.5056
05/10/1983 ,4.32
06/10/1983 ,20.0448
07/10/1983 ,7.6896
08/10/1983 ,4.4928
09/10/1983 ,2.9376
10/10/1983 ,2.16
11/10/1983 ,1.9872
12/10/1983 ,1.8144
13/10/1983 ,1.8144
14/10/1983 ,1.8144
15/10/1983 ,3.888
16/10/1983 ,159.5808
17/10/1983 ,65.4912
18/10/1983 ,24.3648
19/10/1983 ,13.824
20/10/1983 ,8.2944
21/10/1983 ,7.2576
22/10/1983 ,5.3568
23/10/1983 ,4.4928
24/10/1983 ,6.48
25/10/1983 ,23.6736
26/10/1983 ,7.776
27/10/1983 ,4.752
28/10/1983 ,3.8016
29/10/1983 ,3.024
30/10/1983 ,2.16
31/10/1983 ,35.9424
01/11/1983 ,68.1696
02/11/1983 ,221.3568
03/11/1983 ,51.84
04/11/1983 ,24.4512
05/11/1983 ,14.3424
06/11/1983 ,8.5536
07/11/1983 ,5.5296
08/11/1983 ,4.32
09/11/1983 ,9.2448
10/11/1983 ,33.4368
11/11/1983 ,9.504
12/11/1983 ,5.4432
13/11/1983 ,4.6656
14/11/1983 ,3.7152
15/11/1983 ,9.2448
16/11/1983 ,320.6304
17/11/1983 ,60.1344
18/11/1983 ,38.88
19/11/1983 ,19.9584
20/11/1983 ,13.2192
21/11/1983 ,8.2944
22/11/1983 ,5.9616
23/11/1983 ,4.9248
24/11/1983 ,4.0608
25/11/1983 ,3.2832
26/11/1983 ,2.9376
27/11/1983 ,2.8512
28/11/1983 ,2.9376
29/11/1983 ,4.752
30/11/1983 ,22.9824
01/12/1983 ,26.6112
02/12/1983 ,18.4896
03/12/1983 ,11.664
04/12/1983 ,48.5568
05/12/1983 ,69.2064
06/12/1983 ,22.896
07/12/1983 ,12.6144
08/12/1983 ,378.7776
09/12/1983 ,109.0368
10/12/1983 ,49.1616
11/12/1983 ,60.8256
12/12/1983 ,77.76
13/12/1983 ,52.704
14/12/1983 ,27.9072
15/12/1983 ,45.5328
16/12/1983 ,19.008
17/12/1983 ,12.96
18/12/1983 ,7.6032
19/12/1983 ,5.9616
20/12/1983 ,5.0976
21/12/1983 ,4.1472
22/12/1983 ,3.1104
23/12/1983 ,3.5424
24/12/1983 ,2.16
25/12/1983 ,1.5552
26/12/1983 ,1.296
27/12/1983 ,1.4688
28/12/1983 ,2.7648
29/12/1983 ,1.8144
30/12/1983 ,1.296
31/12/1983 ,1.2096
01/01/1984 ,1.0368
02/01/1984 ,50.976
03/01/1984 ,49.1616
04/01/1984 ,16.416
05/01/1984 ,6.2208
06/01/1984 ,1.6416
07/01/1984 ,1.0368
08/01/1984 ,23.8464
09/01/1984 ,42.4224
10/01/1984 ,13.0464
11/01/1984 ,8.3808
12/01/1984 ,5.5296
13/01/1984 ,3.888
14/01/1984 ,2.7648
15/01/1984 ,2.16
16/01/1984 ,41.3856
17/01/1984 ,808.3584
18/01/1984 ,97.8048
19/01/1984 ,37.6704
20/01/1984 ,24.192
21/01/1984 ,17.6256
22/01/1984 ,13.1328
23/01/1984 ,9.2448
24/01/1984 ,5.5296
25/01/1984 ,4.32
26/01/1984 ,3.6288
27/01/1984 ,2324.592
28/01/1984 ,323.3088
29/01/1984 ,103.0752
30/01/1984 ,85.2768
31/01/1984 ,130.3776
01/02/1984 ,65.4912
02/02/1984 ,34.56
03/02/1984 ,24.4512
04/02/1984 ,19.2672
05/02/1984 ,15.6384
06/02/1984 ,12.3552
07/02/1984 ,8.8128
08/02/1984 ,7.1712
09/02/1984 ,7.2576
10/02/1984 ,6.048
11/02/1984 ,4.9248
12/02/1984 ,4.1472
13/02/1984 ,3.7152
14/02/1984 ,3.7152
15/02/1984 ,3.6288
16/02/1984 ,3.3696
17/02/1984 ,3.024
18/02/1984 ,52.0128
19/02/1984 ,84.3264
20/02/1984 ,29.2896
21/02/1984 ,6.9984
22/02/1984 ,5.0112
23/02/1984 ,10.1088
24/02/1984 ,6.6528
25/02/1984 ,4.752
26/02/1984 ,4.0608
27/02/1984 ,3.2832
28/02/1984 ,2.9376
29/02/1984 ,3.5424
01/03/1984 ,3.3696
02/03/1984 ,2.3328
03/03/1984 ,1.728
04/03/1984 ,1.6416
05/03/1984 ,1.5552
06/03/1984 ,1.5552
07/03/1984 ,1.296
08/03/1984 ,1.296
09/03/1984 ,1.2096
10/03/1984 ,1.1232
11/03/1984 ,1.1232
12/03/1984 ,1.0368
13/03/1984 ,1.0368
14/03/1984 ,0.9504
15/03/1984 ,0.9504
16/03/1984 ,0.9504
17/03/1984 ,0.9504
18/03/1984 ,0.9504
19/03/1984 ,0.9504
20/03/1984 ,0.9504
21/03/1984 ,0.9504
22/03/1984 ,1.0368
23/03/1984 ,0.864
24/03/1984 ,0.9504
25/03/1984 ,0.9504
26/03/1984 ,8.9856
27/03/1984 ,21.6
28/03/1984 ,4.9248
29/03/1984 ,2.6784
30/03/1984 ,1.5552
31/03/1984 ,1.2096
01/04/1984 ,1.1232
02/04/1984 ,1.0368
03/04/1984 ,1.0368
04/04/1984 ,1.0368
05/04/1984 ,1.0368
06/04/1984 ,1.1232
07/04/1984 ,1.0368
08/04/1984 ,1.0368
09/04/1984 ,0.9504
10/04/1984 ,0.9504
11/04/1984 ,0.9504
12/04/1984 ,0.864
13/04/1984 ,0.864
14/04/1984 ,0.864
15/04/1984 ,0.9504
16/04/1984 ,0.9504
17/04/1984 ,0.9504
18/04/1984 ,0.9504
19/04/1984 ,0.9504
20/04/1984 ,16.2432
21/04/1984 ,108
22/04/1984 ,33.3504
23/04/1984 ,15.8976
24/04/1984 ,9.7632
25/04/1984 ,5.5296
26/04/1984 ,3.6288
27/04/1984 ,2.592
28/04/1984 ,2.16
29/04/1984 ,1.9872
30/04/1984 ,1.728
01/05/1984 ,1.5552
02/05/1984 ,1.6416
03/05/1984 ,1.6416
04/05/1984 ,1.5552
05/05/1984 ,1.6416
06/05/1984 ,1.6416
07/05/1984 ,1.728
08/05/1984 ,3.888
09/05/1984 ,3.888
10/05/1984 ,2.3328
11/05/1984 ,1.8144
12/05/1984 ,1.728
13/05/1984 ,1.6416
14/05/1984 ,1.6416
15/05/1984 ,1.6416
16/05/1984 ,1.5552
17/05/1984 ,1.5552
18/05/1984 ,1.6416
19/05/1984 ,2.0736
20/05/1984 ,2.3328
21/05/1984 ,2.3328
22/05/1984 ,1.9872
23/05/1984 ,1.5552
24/05/1984 ,1.6416
25/05/1984 ,1.9008
26/05/1984 ,1.8144
27/05/1984 ,1.5552
28/05/1984 ,1.4688
29/05/1984 ,1.296
30/05/1984 ,1.296
31/05/1984 ,1.296
01/06/1984 ,1.2096
02/06/1984 ,1.2096
03/06/1984 ,1.2096
04/06/1984 ,1.2096
05/06/1984 ,1.2096
06/06/1984 ,1.1232
07/06/1984 ,1.1232
08/06/1984 ,1.1232
09/06/1984 ,1.1232
10/06/1984 ,1.1232
11/06/1984 ,1.1232
12/06/1984 ,1.1232
13/06/1984 ,1.1232
14/06/1984 ,1.1232
15/06/1984 ,1.1232
16/06/1984 ,1.1232
17/06/1984 ,1.1232
18/06/1984 ,1.1232
19/06/1984 ,1.1232
20/06/1984 ,1.1232
21/06/1984 ,1.9872
22/06/1984 ,1.9872
23/06/1984 ,1.5552
24/06/1984 ,1.296
25/06/1984 ,1.2096
26/06/1984 ,1.2096
27/06/1984 ,1.2096
28/06/1984 ,1.2096
29/06/1984 ,1.2096
30/06/1984 ,1.2096
01/07/1984 ,1.2096
02/07/1984 ,1.2096
03/07/1984 ,0.9504
04/07/1984 ,0.9504
05/07/1984 ,1.1232
06/07/1984 ,1.3824
07/07/1984 ,1.1232
08/07/1984 ,1.1232
09/07/1984 ,1.0368
10/07/1984 ,1.2096
11/07/1984 ,1.3824
12/07/1984 ,3.7152
13/07/1984 ,2.9376
14/07/1984 ,1.8144
15/07/1984 ,1.2096
16/07/1984 ,1.0368
17/07/1984 ,43.2
18/07/1984 ,55.3824
19/07/1984 ,20.9088
20/07/1984 ,15.2928
21/07/1984 ,11.8368
22/07/1984 ,7.6032
23/07/1984 ,102.7296
24/07/1984 ,222.5664
25/07/1984 ,51.7536
26/07/1984 ,32.1408
27/07/1984 ,22.3776
28/07/1984 ,57.1104
29/07/1984 ,178.9344
30/07/1984 ,53.8272
31/07/1984 ,30.4128
01/08/1984 ,21.4272
02/08/1984 ,17.3664
03/08/1984 ,13.9968
04/08/1984 ,9.8496
05/08/1984 ,6.9984
06/08/1984 ,8.208
07/08/1984 ,197.424
08/08/1984 ,59.616
09/08/1984 ,32.4864
10/08/1984 ,23.5872
11/08/1984 ,268.8768
12/08/1984 ,69.2928
13/08/1984 ,37.3248
14/08/1984 ,26.0064
15/08/1984 ,21.168
16/08/1984 ,18.0576
17/08/1984 ,15.12
18/08/1984 ,11.8368
19/08/1984 ,9.504
20/08/1984 ,10.0224
21/08/1984 ,13.0464
22/08/1984 ,85.7088
23/08/1984 ,31.968
24/08/1984 ,21.6864
25/08/1984 ,17.0208
26/08/1984 ,22.9824
27/08/1984 ,19.44
28/08/1984 ,14.1696
29/08/1984 ,11.3184
30/08/1984 ,9.3312
31/08/1984 ,8.208
01/09/1984 ,7.6032
02/09/1984 ,7.4304
03/09/1984 ,7.2576
04/09/1984 ,7.6032
05/09/1984 ,7.4304
06/09/1984 ,185.4144
07/09/1984 ,188.352
08/09/1984 ,72.9216
09/09/1984 ,48.9888
10/09/1984 ,50.0256
11/09/1984 ,29.9808
12/09/1984 ,64.1088
13/09/1984 ,45.8784
14/09/1984 ,25.5744
15/09/1984 ,21.6
16/09/1984 ,23.9328
17/09/1984 ,20.5632
18/09/1984 ,72.9216
19/09/1984 ,53.136
20/09/1984 ,31.968
21/09/1984 ,149.904
22/09/1984 ,326.6784
23/09/1984 ,76.7232
24/09/1984 ,40.9536
25/09/1984 ,28.4256
26/09/1984 ,22.032
27/09/1984 ,19.008
28/09/1984 ,16.416
29/09/1984 ,13.9104
30/09/1984 ,9.4176
01/10/1984 ,6.912
02/10/1984 ,6.8256
03/10/1984 ,6.5664
04/10/1984 ,82.6848
05/10/1984 ,223.9488
06/10/1984 ,43.7184
07/10/1984 ,26.5248
08/10/1984 ,18.9216
09/10/1984 ,15.6384
10/10/1984 ,10.9728
11/10/1984 ,7.344
12/10/1984 ,6.1344
13/10/1984 ,5.5296
14/10/1984 ,5.0976
15/10/1984 ,4.5792
16/10/1984 ,4.0608
17/10/1984 ,3.3696
18/10/1984 ,3.1968
19/10/1984 ,3.1104
20/10/1984 ,3.024
21/10/1984 ,2.7648
22/10/1984 ,2.6784
23/10/1984 ,2.5056
24/10/1984 ,2.3328
25/10/1984 ,2.16
26/10/1984 ,1.9872
27/10/1984 ,1.8144
28/10/1984 ,1.9008
29/10/1984 ,3.1968
30/10/1984 ,3.3696
31/10/1984 ,2.9376
01/11/1984 ,1.9008
02/11/1984 ,1.4688
03/11/1984 ,1.296
04/11/1984 ,7.5168
05/11/1984 ,46.224
06/11/1984 ,13.6512
07/11/1984 ,9.1584
08/11/1984 ,5.184
09/11/1984 ,3.7152
10/11/1984 ,3.5424
11/11/1984 ,2.6784
12/11/1984 ,5.3568
13/11/1984 ,5.0112
14/11/1984 ,3.1104
15/11/1984 ,3.7152
16/11/1984 ,2.9376
17/11/1984 ,1.9008
18/11/1984 ,1.3824
19/11/1984 ,1.1232
20/11/1984 ,1.0368
21/11/1984 ,1.0368
22/11/1984 ,0.9504
23/11/1984 ,0.864
24/11/1984 ,0.864
25/11/1984 ,0.864
26/11/1984 ,0.864
27/11/1984 ,0.864
28/11/1984 ,0.7776
29/11/1984 ,0.7776
30/11/1984 ,0.7776
01/12/1984 ,0.7776
02/12/1984 ,0.6912
03/12/1984 ,0.6048
04/12/1984 ,0.5184
05/12/1984 ,0.5184
06/12/1984 ,0.5184
07/12/1984 ,0.5184
08/12/1984 ,0.432
09/12/1984 ,0.432
10/12/1984 ,0.432
11/12/1984 ,0.432
12/12/1984 ,0.432
13/12/1984 ,0.6048
14/12/1984 ,0.6048
15/12/1984 ,0.5184
16/12/1984 ,0.432
17/12/1984 ,0.432
18/12/1984 ,0.432
19/12/1984 ,0.2592
20/12/1984 ,0.1728
21/12/1984 ,0.0864
22/12/1984 ,0.0864
23/12/1984 ,0.0864
24/12/1984 ,0
25/12/1984 ,0
26/12/1984 ,0
27/12/1984 ,0
28/12/1984 ,0
29/12/1984 ,0
30/12/1984 ,0
31/12/1984 ,0.0864
01/01/1985 ,0.2592
02/01/1985 ,0.5184
03/01/1985 ,0.432
04/01/1985 ,0.432
05/01/1985 ,0.3456
06/01/1985 ,0.1728
07/01/1985 ,0.1728
08/01/1985 ,0.0864
09/01/1985 ,0.0864
10/01/1985 ,0.0864
11/01/1985 ,0
12/01/1985 ,0
13/01/1985 ,0
14/01/1985 ,0
15/01/1985 ,0
16/01/1985 ,0
17/01/1985 ,0
18/01/1985 ,0
19/01/1985 ,0
20/01/1985 ,0
21/01/1985 ,0
22/01/1985 ,0
23/01/1985 ,0
24/01/1985 ,0
25/01/1985 ,0
26/01/1985 ,0
27/01/1985 ,0
28/01/1985 ,0
29/01/1985 ,0
30/01/1985 ,0
31/01/1985 ,0
01/02/1985 ,0
02/02/1985 ,0
03/02/1985 ,0
04/02/1985 ,0
05/02/1985 ,0
06/02/1985 ,0
07/02/1985 ,0
08/02/1985 ,0
09/02/1985 ,0
10/02/1985 ,0
11/02/1985 ,0
12/02/1985 ,0
13/02/1985 ,0
14/02/1985 ,0
15/02/1985 ,0
16/02/1985 ,0
17/02/1985 ,0
18/02/1985 ,0
19/02/1985 ,0
20/02/1985 ,0
21/02/1985 ,0
22/02/1985 ,0
23/02/1985 ,0
24/02/1985 ,0
25/02/1985 ,0
26/02/1985 ,0
27/02/1985 ,0
28/02/1985 ,0
01/03/1985 ,0
02/03/1985 ,0
03/03/1985 ,0
04/03/1985 ,0
05/03/1985 ,0
06/03/1985 ,0
07/03/1985 ,0
08/03/1985 ,0
09/03/1985 ,0
10/03/1985 ,0
11/03/1985 ,0
12/03/1985 ,0
13/03/1985 ,0
14/03/1985 ,0
15/03/1985 ,0
16/03/1985 ,0
17/03/1985 ,0
18/03/1985 ,0
19/03/1985 ,0.0864
20/03/1985 ,0.6048
21/03/1985 ,1.1232
22/03/1985 ,1.1232
23/03/1985 ,0.864
24/03/1985 ,0.864
25/03/1985 ,22.7232
26/03/1985 ,21.9456
27/03/1985 ,2.8512
28/03/1985 ,1.3824
29/03/1985 ,1.0368
30/03/1985 ,0.7776
31/03/1985 ,0.6912
01/04/1985 ,0.5184
02/04/1985 ,0.432
03/04/1985 ,0.432
04/04/1985 ,0.432
05/04/1985 ,0.432
06/04/1985 ,0.3456
07/04/1985 ,0.6048
08/04/1985 ,0.7776
09/04/1985 ,0.7776
10/04/1985 ,0.7776
11/04/1985 ,0.864
12/04/1985 ,0.7776
13/04/1985 ,0.6048
14/04/1985 ,0.5184
15/04/1985 ,0.432
16/04/1985 ,0.432
17/04/1985 ,0.3456
18/04/1985 ,0.3456
19/04/1985 ,0.3456
20/04/1985 ,0.3456
21/04/1985 ,0.3456
22/04/1985 ,0.3456
23/04/1985 ,0.3456
24/04/1985 ,0.3456
25/04/1985 ,0.3456
26/04/1985 ,0.3456
27/04/1985 ,0.432
28/04/1985 ,0.3456
29/04/1985 ,0.3456
30/04/1985 ,0.432
01/05/1985 ,0.432
02/05/1985 ,0.432
03/05/1985 ,0.432
04/05/1985 ,0.432
05/05/1985 ,0.432
06/05/1985 ,0.432
07/05/1985 ,0.6912
08/05/1985 ,1.4688
09/05/1985 ,0.9504
10/05/1985 ,0.7776
11/05/1985 ,0.6048
12/05/1985 ,0.5184
13/05/1985 ,0.432
14/05/1985 ,0.432
15/05/1985 ,0.432
16/05/1985 ,0.432
17/05/1985 ,0.5184
18/05/1985 ,0.7776
19/05/1985 ,0.7776
20/05/1985 ,0.7776
21/05/1985 ,0.7776
22/05/1985 ,0.7776
23/05/1985 ,0.6048
24/05/1985 ,0.5184
25/05/1985 ,0.5184
26/05/1985 ,0.5184
27/05/1985 ,0.5184
28/05/1985 ,0.5184
29/05/1985 ,0.5184
30/05/1985 ,0.5184
31/05/1985 ,0.6048
01/06/1985 ,12.7008
02/06/1985 ,3.2832
03/06/1985 ,2.16
04/06/1985 ,2.2464
05/06/1985 ,1.728
06/06/1985 ,1.9008
07/06/1985 ,9.1584
08/06/1985 ,3.9744
09/06/1985 ,1.9008
10/06/1985 ,1.2096
11/06/1985 ,1.0368
12/06/1985 ,0.9504
13/06/1985 ,0.9504
14/06/1985 ,0.864
15/06/1985 ,0.864
16/06/1985 ,0.7776
17/06/1985 ,0.7776
18/06/1985 ,0.7776
19/06/1985 ,0.7776
20/06/1985 ,0.6912
21/06/1985 ,0.6912
22/06/1985 ,0.6912
23/06/1985 ,0.7776
24/06/1985 ,0.7776
25/06/1985 ,0.7776
26/06/1985 ,0.6912
27/06/1985 ,0.6912
28/06/1985 ,0.6912
29/06/1985 ,0.6912
30/06/1985 ,0.6912
01/07/1985 ,0.6912
02/07/1985 ,0.6912
03/07/1985 ,0.6912
04/07/1985 ,0.6048
05/07/1985 ,0.6048
06/07/1985 ,0.6048
07/07/1985 ,0.6048
08/07/1985 ,0.6048
09/07/1985 ,0.6048
10/07/1985 ,0.6048
11/07/1985 ,0.6048
12/07/1985 ,0.6048
13/07/1985 ,0.6048
14/07/1985 ,0.6048
15/07/1985 ,0.6048
16/07/1985 ,0.6912
17/07/1985 ,2.6784
18/07/1985 ,2.7648
19/07/1985 ,2.16
20/07/1985 ,1.728
21/07/1985 ,1.4688
22/07/1985 ,1.296
23/07/1985 ,1.1232
24/07/1985 ,1.1232
25/07/1985 ,1.0368
26/07/1985 ,0.9504
27/07/1985 ,0.864
28/07/1985 ,0.864
29/07/1985 ,0.7776
30/07/1985 ,0.6912
31/07/1985 ,0.6048
01/08/1985 ,0.6048
02/08/1985 ,0.5184
03/08/1985 ,0.5184
04/08/1985 ,0.5184
05/08/1985 ,0.5184
06/08/1985 ,0.6912
07/08/1985 ,2.3328
08/08/1985 ,19.7856
09/08/1985 ,12.0096
10/08/1985 ,5.4432
11/08/1985 ,3.024
12/08/1985 ,1.8144
13/08/1985 ,1.296
14/08/1985 ,1.0368
15/08/1985 ,1.0368
16/08/1985 ,1.3824
17/08/1985 ,140.2272
18/08/1985 ,37.7568
19/08/1985 ,21.6
20/08/1985 ,13.5648
21/08/1985 ,8.2944
22/08/1985 ,5.2704
23/08/1985 ,241.7472
24/08/1985 ,188.4384
25/08/1985 ,48.9888
26/08/1985 ,27.8208
27/08/1985 ,31.7952
28/08/1985 ,21.5136
29/08/1985 ,16.0704
30/08/1985 ,14.6016
31/08/1985 ,39.744
01/09/1985 ,22.032
02/09/1985 ,31.8816
03/09/1985 ,23.5008
04/09/1985 ,12.7008
05/09/1985 ,8.0352
06/09/1985 ,5.8752
07/09/1985 ,4.752
08/09/1985 ,3.888
09/09/1985 ,3.456
10/09/1985 ,2.9376
11/09/1985 ,2.592
12/09/1985 ,5.184
13/09/1985 ,6.6528
14/09/1985 ,5.616
15/09/1985 ,6.8256
16/09/1985 ,5.9616
17/09/1985 ,4.4928
18/09/1985 ,3.5424
19/09/1985 ,3.9744
20/09/1985 ,331.1712
21/09/1985 ,857.6064
22/09/1985 ,167.184
23/09/1985 ,62.208
24/09/1985 ,35.2512
25/09/1985 ,23.76
26/09/1985 ,18.4896
27/09/1985 ,17.0208
28/09/1985 ,12.6144
29/09/1985 ,7.6032
30/09/1985 ,5.8752
01/10/1985 ,4.8384
02/10/1985 ,4.2336
03/10/1985 ,3.6288
04/10/1985 ,3.1104
05/10/1985 ,3.024
06/10/1985 ,2.5056
07/10/1985 ,2.3328
08/10/1985 ,2.7648
09/10/1985 ,5.0112
10/10/1985 ,4.32
11/10/1985 ,3.2832
12/10/1985 ,3.1104
13/10/1985 ,8.0352
14/10/1985 ,4.8384
15/10/1985 ,3.1968
16/10/1985 ,2.4192
17/10/1985 ,2.3328
18/10/1985 ,13.4784
19/10/1985 ,26.5248
20/10/1985 ,13.9968
21/10/1985 ,8.8128
22/10/1985 ,4.5792
23/10/1985 ,2.9376
24/10/1985 ,18.4032
25/10/1985 ,28.944
26/10/1985 ,14.8608
27/10/1985 ,9.6768
28/10/1985 ,6.7392
29/10/1985 ,4.9248
30/10/1985 ,3.1968
31/10/1985 ,2.3328
01/11/1985 ,1.8144
02/11/1985 ,1.3824
03/11/1985 ,1.3824
04/11/1985 ,1.296
05/11/1985 ,1.1232
06/11/1985 ,1.1232
07/11/1985 ,1.0368
08/11/1985 ,1.1232
09/11/1985 ,1.1232
10/11/1985 ,1.1232
11/11/1985 ,0.9504
12/11/1985 ,0.864
13/11/1985 ,0.7776
14/11/1985 ,0.6912
15/11/1985 ,0.6048
16/11/1985 ,1.5552
17/11/1985 ,2.5056
18/11/1985 ,1.296
19/11/1985 ,0.864
20/11/1985 ,0.7776
21/11/1985 ,0.7776
22/11/1985 ,0.6912
23/11/1985 ,0.6912
24/11/1985 ,0.6048
25/11/1985 ,0.5184
26/11/1985 ,0.6048
27/11/1985 ,0.9504
28/11/1985 ,12.096
29/11/1985 ,21.7728
30/11/1985 ,7.5168
01/12/1985 ,4.5792
02/12/1985 ,3.2832
03/12/1985 ,1.3824
04/12/1985 ,1.1232
05/12/1985 ,0.9504
06/12/1985 ,1.0368
07/12/1985 ,1.0368
08/12/1985 ,1.296
09/12/1985 ,5.9616
10/12/1985 ,3.456
11/12/1985 ,1.3824
12/12/1985 ,1.0368
13/12/1985 ,1.0368
14/12/1985 ,1.0368
15/12/1985 ,0.9504
16/12/1985 ,0.7776
17/12/1985 ,0.6912
18/12/1985 ,0.5184
19/12/1985 ,0.5184
20/12/1985 ,0.432
21/12/1985 ,0.3456
22/12/1985 ,0.3456
23/12/1985 ,0.2592
24/12/1985 ,0.2592
25/12/1985 ,0.2592
26/12/1985 ,0.3456
27/12/1985 ,0.432
28/12/1985 ,0.3456
29/12/1985 ,0.2592
30/12/1985 ,0.1728
31/12/1985 ,0.1728
01/01/1986 ,0.0864
02/01/1986 ,0.0864
03/01/1986 ,0
04/01/1986 ,0
05/01/1986 ,0
06/01/1986 ,0
07/01/1986 ,0
08/01/1986 ,0
09/01/1986 ,0
10/01/1986 ,0
11/01/1986 ,0
12/01/1986 ,0
13/01/1986 ,0
14/01/1986 ,0
15/01/1986 ,0
16/01/1986 ,0
17/01/1986 ,0
18/01/1986 ,4.0608
19/01/1986 ,1.0368
20/01/1986 ,0.6048
21/01/1986 ,0.3456
22/01/1986 ,0.2592
23/01/1986 ,0.2592
24/01/1986 ,0.2592
25/01/1986 ,0.5184
26/01/1986 ,0.7776
27/01/1986 ,0.6912
28/01/1986 ,0.6048
29/01/1986 ,0.432
30/01/1986 ,0.2592
31/01/1986 ,0.3456
01/02/1986 ,0.1728
02/02/1986 ,0.1728
03/02/1986 ,0.0864
04/02/1986 ,0
05/02/1986 ,0
06/02/1986 ,0
07/02/1986 ,0
08/02/1986 ,0
09/02/1986 ,0
10/02/1986 ,0
11/02/1986 ,0
12/02/1986 ,0
13/02/1986 ,0
14/02/1986 ,0
15/02/1986 ,0
16/02/1986 ,0
17/02/1986 ,0
18/02/1986 ,0
19/02/1986 ,0
20/02/1986 ,0
21/02/1986 ,0
22/02/1986 ,0
23/02/1986 ,0
24/02/1986 ,0
25/02/1986 ,0
26/02/1986 ,0
27/02/1986 ,0
28/02/1986 ,0
01/03/1986 ,0
02/03/1986 ,0
03/03/1986 ,0
04/03/1986 ,0
05/03/1986 ,0
06/03/1986 ,0
07/03/1986 ,0
08/03/1986 ,0
09/03/1986 ,0
10/03/1986 ,0
11/03/1986 ,0
12/03/1986 ,0
13/03/1986 ,0
14/03/1986 ,0
15/03/1986 ,0
16/03/1986 ,0
17/03/1986 ,0
18/03/1986 ,0
19/03/1986 ,0
20/03/1986 ,0
21/03/1986 ,0
22/03/1986 ,0
23/03/1986 ,0
24/03/1986 ,0
25/03/1986 ,0
26/03/1986 ,0
27/03/1986 ,0
28/03/1986 ,0
29/03/1986 ,0
30/03/1986 ,0
31/03/1986 ,0
01/04/1986 ,0
02/04/1986 ,0
03/04/1986 ,0
04/04/1986 ,0
05/04/1986 ,0
06/04/1986 ,0
07/04/1986 ,0
08/04/1986 ,0
09/04/1986 ,0
10/04/1986 ,0
11/04/1986 ,0
12/04/1986 ,0
13/04/1986 ,0
14/04/1986 ,0
15/04/1986 ,0
16/04/1986 ,0
17/04/1986 ,0
18/04/1986 ,0.0864
19/04/1986 ,0.1728
20/04/1986 ,0.0864
21/04/1986 ,0.0864
22/04/1986 ,0.0864
23/04/1986 ,0.0864
24/04/1986 ,0.0864
25/04/1986 ,0.0864
26/04/1986 ,0.0864
27/04/1986 ,0.0864
28/04/1986 ,0.0864
29/04/1986 ,0.0864
30/04/1986 ,0.6048
01/05/1986 ,2.16
02/05/1986 ,0.9504
03/05/1986 ,0.6048
04/05/1986 ,0.432
05/05/1986 ,0.3456
06/05/1986 ,0.2592
07/05/1986 ,0.5184
08/05/1986 ,1.3824
09/05/1986 ,0.9504
10/05/1986 ,0.6048
11/05/1986 ,0.6048
12/05/1986 ,0.9504
13/05/1986 ,0.7776
14/05/1986 ,0.6048
15/05/1986 ,0.5184
16/05/1986 ,0.432
17/05/1986 ,0.432
18/05/1986 ,9.072
19/05/1986 ,31.104
20/05/1986 ,3.9744
21/05/1986 ,1.728
22/05/1986 ,1.0368
23/05/1986 ,0.864
24/05/1986 ,0.9504
25/05/1986 ,3.9744
26/05/1986 ,4.0608
27/05/1986 ,2.2464
28/05/1986 ,1.2096
29/05/1986 ,0.9504
